"","asin","Alternative Rock","Blues","Country","Folk","Jazz","Other","Pop","Rap & Hip-Hop","Rock"
"2859","B001AUEMFS",0,0,0,0,0,1,0,0,0
"2860","B001AXJ0GG",0,0,0,0,0,1,0,0,0
"2861","B001AZI1XC",1,0,0,0,0,0,0,0,0
"2862","B001B2261M",0,0,0,0,0,1,0,0,0
"2863","B001B65PBQ",0,0,0,0,0,1,0,0,0
"2864","B001B94K2S",0,0,0,0,0,0,0,1,0
"2865","B001B9DDKS",0,0,0,0,0,1,0,0,0
"2866","B001BM67QW",1,0,0,0,0,0,0,0,0
"2867","B001BNK58W",0,0,0,0,0,1,0,0,0
"2868","B001BR4YYE",0,0,1,0,0,0,0,0,0
"2869","B001BYZX1K",1,0,0,0,0,0,0,0,0
"2870","B001C3KCSY",1,0,0,0,0,0,0,0,0
"2871","B001CJOHG6",0,0,0,0,0,0,0,1,0
"2872","B001CQK8XU",0,0,0,0,0,1,0,0,0
"2873","B001CR49IE",1,0,0,0,0,0,0,0,0
"2874","B001CVCB9O",1,0,0,0,0,0,0,0,0
"2875","B001CVMDF6",1,0,0,0,0,0,0,0,0
"2876","B001CWOCVI",1,0,0,0,0,0,0,0,0
"2877","B001CY2EL6",0,0,0,0,0,0,1,0,0
"2878","B001D0T4JO",0,0,0,0,0,0,0,1,0
"2879","B001DU4PHA",0,0,0,0,0,1,0,0,0
"2880","B001DUJNGI",0,0,0,0,0,0,1,0,0
"2881","B001E1DJD4",0,0,0,1,0,0,0,0,0
"2882","B001E9ULJ6",0,0,0,0,0,1,0,0,0
"2883","B001EOQTSI",1,0,0,0,0,0,0,0,0
"2884","B001EOQTV0",1,0,0,0,0,0,0,0,0
"2885","B001ESYAJ4",0,0,0,0,0,0,0,1,0
"2886","B001EYGOEM",0,0,0,0,0,1,0,0,0
"2887","B001F2U72I",0,0,0,0,0,0,0,1,0
"2888","B001FWRZ46",1,0,0,0,0,0,0,0,0
"2889","B001FX5V8M",0,0,0,0,0,1,0,0,0
"2890","B001FX9QS8",0,0,0,0,0,1,0,0,0
"2891","B001G7EGPG",0,0,0,0,0,0,0,1,0
"2892","B001G83TS0",0,0,0,0,0,0,1,0,0
"2893","B001G93Z5Q",1,0,0,0,0,0,0,0,0
"2894","B001G9FFHM",0,0,0,0,0,0,0,1,0
"2895","B001G9LVA2",0,0,0,1,0,0,0,0,0
"2896","B001G9LVC0",0,0,0,0,1,0,0,0,0
"2897","B001GLHBIG",0,0,0,0,0,1,0,0,0
"2898","B001GZJK4A",0,0,0,0,0,1,0,0,0
"2899","B001GZMN8A",0,0,0,0,0,1,0,0,0
"2900","B001H9N884",0,0,0,0,0,0,0,1,0
"2901","B001H9N88Y",0,0,0,0,0,0,0,1,0
"2902","B001HDYKQ4",0,0,0,0,0,1,0,0,0
"2903","B001HUBFPG",0,0,0,0,0,0,1,0,0
"2904","B001IB63II",0,0,0,0,0,0,0,1,0
"2905","B001IX4CKC",0,0,0,0,0,0,0,1,0
"2906","B001IXQU3O",0,0,0,0,0,1,0,0,0
"2907","B001IXSU8W",0,0,0,0,0,1,0,0,0
"2908","B001IXUUNU",0,0,0,0,0,1,0,0,0
"2909","B001J32WBC",0,0,0,0,0,0,0,1,0
"2910","B001JODA58",0,0,0,0,0,1,0,0,0
"2911","B001K3JF7K",0,0,0,0,1,0,0,0,0
"2912","B001KL3GXG",0,0,0,1,0,0,0,0,0
"2913","B001KL3GY0",1,0,0,0,0,0,0,0,0
"2914","B001KR1IBW",0,0,0,0,0,1,0,0,0
"2915","B001KR5RK0",0,0,0,0,0,1,0,0,0
"2916","B001KR5RKA",0,0,0,0,0,1,0,0,0
"2917","B001L2BIHK",0,0,0,0,0,1,0,0,0
"2918","B001L2I27O",0,0,0,0,0,0,0,1,0
"2919","B001LK1LA6",1,0,0,0,0,0,0,0,0
"2920","B001LTVBX4",1,0,0,0,0,0,0,0,0
"2921","B001LV5OOY",1,0,0,0,0,0,0,0,0
"2922","B001LZ0UGM",0,0,0,0,0,1,0,0,0
"2923","B001MWGZDG",1,0,0,0,0,0,0,0,0
"2924","B001NB1FUY",0,0,0,0,0,1,0,0,0
"2925","B001NBO0KG",0,0,0,0,0,1,0,0,0
"2926","B001NCHCOQ",0,0,0,0,0,1,0,0,0
"2927","B001NESP54",0,0,1,0,0,0,0,0,0
"2928","B001NJY68O",0,1,0,0,0,0,0,0,0
"2929","B001O54NEY",0,0,0,0,0,0,0,1,0
"2930","B001O7UXMI",0,0,0,0,0,1,0,0,0
"2931","B001P8C1U8",0,0,0,0,0,0,1,0,0
"2932","B001PB3RU8",1,0,0,0,0,0,0,0,0
"2933","B001PCJG4S",1,0,0,0,0,0,0,0,0
"2934","B001PPLIUU",0,0,0,0,0,0,0,1,0
"2935","B001Q6ERVA",0,0,0,0,0,1,0,0,0
"2936","B001Q89F7E",0,0,0,0,0,0,0,1,0
"2937","B001Q9F0D6",0,0,0,0,0,0,1,0,0
"2938","B001QFNSCK",1,0,0,0,0,0,0,0,0
"2939","B001QITO1Q",1,0,0,0,0,0,0,0,0
"2940","B001SZ29NC",1,0,0,0,0,0,0,0,0
"2941","B001T46THE",0,0,0,0,0,0,0,1,0
"2942","B001T46U32",1,0,0,0,0,0,0,0,0
"2943","B001T46UFU",1,0,0,0,0,0,0,0,0
"2944","B001TD1XWG",0,0,0,0,0,0,0,1,0
"2945","B001TOKYN4",0,0,0,0,0,1,0,0,0
"2946","B001U0HBHO",1,0,0,0,0,0,0,0,0
"2947","B001UDY250",1,0,0,0,0,0,0,0,0
"2948","B001UJIMF0",1,0,0,0,0,0,0,0,0
"2949","B001UJIMUK",0,0,0,1,0,0,0,0,0
"2950","B001UQSE7O",0,0,0,0,0,1,0,0,0
"2951","B001UVF0NU",0,0,0,0,0,1,0,0,0
"2952","B001UXJQLA",0,0,0,0,1,0,0,0,0
"2953","B001V7UXB2",1,0,0,0,0,0,0,0,0
"2954","B001VFDNSY",1,0,0,0,0,0,0,0,0
"2955","B001VG9W88",0,0,0,0,0,1,0,0,0
"2956","B001VPJZ40",0,0,0,1,0,0,0,0,0
"2957","B001W3T44W",0,0,0,0,0,1,0,0,0
"2958","B001W5PVRE",0,0,0,0,0,1,0,0,0
"2959","B001W63DQ4",1,0,0,0,0,0,0,0,0
"2960","B001W63DXW",0,0,0,0,0,0,1,0,0
"2961","B001W63E0E",0,0,0,0,0,0,0,1,0
"2962","B001WCN1U6",0,0,0,1,0,0,0,0,0
"2963","B001X3EQLW",0,0,0,0,0,1,0,0,0
"2964","B001XJTB8E",0,0,0,0,0,1,0,0,0
"2965","B001YV511W",1,0,0,0,0,0,0,0,0
"2966","B00204AA0O",1,0,0,0,0,0,0,0,0
"2967","B0020MMDCY",0,0,0,1,0,0,0,0,0
"2968","B002154328",1,0,0,0,0,0,0,0,0
"2969","B0021X515S",1,0,0,0,0,0,0,0,0
"2970","B0024RI70M",0,0,0,1,0,0,0,0,0
"2971","B0025X4OUW",0,0,0,1,0,0,0,0,0
"2972","B0025X4OWA",1,0,0,0,0,0,0,0,0
"2973","B0025X4P24",0,0,0,0,0,0,1,0,0
"2974","B00265UBM4",0,0,0,0,0,1,0,0,0
"2975","B0026BD2GA",0,0,0,0,0,0,1,0,0
"2976","B0026BD2GU",0,0,0,0,0,0,0,1,0
"2977","B0026BD2II",1,0,0,0,0,0,0,0,0
"2978","B0026IZR34",1,0,0,0,0,0,0,0,0
"2979","B0026IZR48",0,0,0,0,1,0,0,0,0
"2980","B0026IZRD4",0,0,0,0,0,0,0,1,0
"2981","B0026NWBY2",0,0,0,0,0,0,1,0,0
"2982","B0026P3G12",0,0,0,0,0,0,1,0,0
"2983","B00273D58M",0,0,0,0,0,0,1,0,0
"2984","B0027VSTCG",1,0,0,0,0,0,0,0,0
"2985","B00284G2L2",0,0,0,0,0,0,0,1,0
"2986","B0028SVXR6",1,0,0,0,0,0,0,0,0
"2987","B0028Y5MY0",1,0,0,0,0,0,0,0,0
"2988","B00299CER2",0,0,0,0,0,1,0,0,0
"2989","B0029F2EVW",0,0,1,0,0,0,0,0,0
"2990","B0029LHW4U",1,0,0,0,0,0,0,0,0
"2991","B002A9MN7M",0,0,0,0,0,0,1,0,0
"2992","B002AKAM38",1,0,0,0,0,0,0,0,0
"2993","B002AOWXQ8",1,0,0,0,0,0,0,0,0
"2994","B002BPH1F4",0,0,0,0,0,1,0,0,0
"2995","B002BPKWH8",0,0,0,0,0,1,0,0,0
"2996","B002C2XXGC",1,0,0,0,0,0,0,0,0
"2997","B002C6K82K",1,0,0,0,0,0,0,0,0
"2998","B002DHSGVI",0,0,0,1,0,0,0,0,0
"2999","B002DSM8UC",0,0,0,0,0,0,1,0,0
"3000","B002DXU53E",1,0,0,0,0,0,0,0,0
"3001","B002E2M5LO",0,0,0,0,0,0,0,1,0
"3002","B002E2QHDG",1,0,0,0,0,0,0,0,0
"3003","B002E9HACG",0,0,0,0,0,0,1,0,0
"3004","B002EE583E",0,0,1,0,0,0,0,0,0
"3005","B002EWD08Q",1,0,0,0,0,0,0,0,0
"3006","B002FGTO2W",0,0,0,1,0,0,0,0,0
"3007","B002FZL96W",0,0,1,0,0,0,0,0,0
"3008","B002GZQYMA",1,0,0,0,0,0,0,0,0
"3009","B002H6NVR4",1,0,0,0,0,0,0,0,0
"3010","B002HP8EKE",0,0,0,0,0,1,0,0,0
"3011","B002HQWQB6",1,0,0,0,0,0,0,0,0
"3012","B002HVLAG8",1,0,0,0,0,0,0,0,0
"3013","B002HWUU1I",1,0,0,0,0,0,0,0,0
"3014","B002I53BL0",0,0,0,0,0,1,0,0,0
"3015","B002IC1RR8",0,0,0,0,0,0,1,0,0
"3016","B002IEW504",0,0,0,0,0,1,0,0,0
"3017","B002JIOQCO",0,0,0,0,0,0,1,0,0
"3018","B002JJ4XV2",0,0,0,0,0,1,0,0,0
"3019","B002JQUNHS",0,0,0,0,0,1,0,0,0
"3020","B002JUJRTO",0,0,0,0,0,1,0,0,0
"3021","B002K0OGOO",0,0,0,0,0,1,0,0,0
"3022","B002KD0ORY",1,0,0,0,0,0,0,0,0
"3023","B002LFAHDW",1,0,0,0,0,0,0,0,0
"3024","B002N1AE8W",1,0,0,0,0,0,0,0,0
"3025","B002NACYFE",1,0,0,0,0,0,0,0,0
"3026","B002NJF99I",0,0,0,0,0,1,0,0,0
"3027","B002NLI1AU",0,0,0,1,0,0,0,0,0
"3028","B002NQTG5Y",0,0,0,0,0,1,0,0,0
"3029","B002O1QKGQ",0,0,0,0,0,1,0,0,0
"3030","B002OFWFZM",0,0,0,1,0,0,0,0,0
"3031","B002OGS0SW",0,0,0,0,0,1,0,0,0
"3032","B002OHOECC",1,0,0,0,0,0,0,0,0
"3033","B002OHOEFO",0,0,0,0,0,0,1,0,0
"3034","B002OTLEG4",0,0,0,0,0,1,0,0,0
"3035","B002PCOR1Y",0,0,0,0,0,1,0,0,0
"3036","B002PD7A7Q",0,0,0,0,0,1,0,0,0
"3037","B002POXFQA",0,0,0,0,0,1,0,0,0
"3038","B002QB190Q",0,0,0,0,0,0,0,1,0
"3039","B002QC4EMK",0,0,0,0,0,1,0,0,0
"3040","B002QDR552",0,0,0,0,0,0,0,1,0
"3041","B002QR5XN4",0,0,0,0,0,0,1,0,0
"3042","B002R9DM8E",0,0,0,0,0,1,0,0,0
"3043","B002TZVH2Y",1,0,0,0,0,0,0,0,0
"3044","B002U1ABZG",0,0,0,0,0,0,0,1,0
"3045","B002W1HBIE",1,0,0,0,0,0,0,0,0
"3046","B002WIDRM6",0,0,1,0,0,0,0,0,0
"3047","B002WNLLHO",0,0,0,0,0,0,1,0,0
"3048","B002WPVO1A",0,0,0,0,0,1,0,0,0
"3049","B002WPXHV0",0,0,0,0,0,1,0,0,0
"3050","B002X063LA",0,0,0,0,0,1,0,0,0
"3051","B002X09OFM",0,0,0,0,0,1,0,0,0
"3052","B002Y4ADTI",0,0,0,0,0,1,0,0,0
"3053","B002Y4Z4H4",0,0,0,0,0,0,0,1,0
"3054","B002Y4Z4IS",0,0,0,0,0,0,0,1,0
"3055","B002Y4Z4Q0",0,0,0,0,0,0,0,1,0
"3056","B002Y4Z4RE",0,0,0,0,0,0,0,1,0
"3057","B002ZPIBG8",1,0,0,0,0,0,0,0,0
"3058","B002ZTIIXK",0,0,1,0,0,0,0,0,0
"3059","B002ZXMZG2",1,0,0,0,0,0,0,0,0
"3060","B0030IXWH2",0,0,0,0,0,0,1,0,0
"3061","B0030NL8KK",0,0,1,0,0,0,0,0,0
"3062","B0031AV72Q",1,0,0,0,0,0,0,0,0
"3063","B00328G4XY",0,0,0,0,0,0,1,0,0
"3064","B0032CYG9Y",0,0,0,0,0,1,0,0,0
"3065","B00330WKMA",0,0,0,0,0,1,0,0,0
"3066","B00334TSTY",0,0,0,0,0,1,0,0,0
"3067","B00338T5RK",0,0,0,0,0,0,1,0,0
"3068","B0033B2I4Y",0,0,0,0,0,1,0,0,0
"3069","B0034BW8ZM",0,0,0,0,0,0,1,0,0
"3070","B003597ORA",0,0,0,0,0,0,0,1,0
"3071","B0036WHM0U",0,0,0,0,0,0,1,0,0
"3072","B0037B269M",0,0,0,0,0,1,0,0,0
"3073","B0037RBVBK",0,0,0,0,0,0,0,1,0
"3074","B0037W68F4",1,0,0,0,0,0,0,0,0
"3075","B0038JH3AU",0,0,0,0,0,0,1,0,0
"3076","B0039ZEM0W",1,0,0,0,0,0,0,0,0
"3077","B003A8LOWM",0,0,0,0,0,1,0,0,0
"3078","B003AO1SVS",1,0,0,0,0,0,0,0,0
"3079","B003BGRGAC",1,0,0,0,0,0,0,0,0
"3080","B003BQO10U",1,0,0,0,0,0,0,0,0
"3081","B003DEE470",0,0,0,0,0,1,0,0,0
"3082","B003DZM54I",0,0,0,0,0,1,0,0,0
"3083","B003IMESBO",0,0,0,0,1,0,0,0,0
"3084","B003JYOFIW",1,0,0,0,0,0,0,0,0
"3085","B003KUSUG8",0,0,0,0,0,0,0,1,0
"3086","B003MX5ORQ",0,0,0,0,1,0,0,0,0
"3087","B003NFM44E",0,0,0,0,0,0,0,1,0
"3088","B003NJVBPS",0,0,0,0,0,1,0,0,0
"3089","B003PBYT5S",1,0,0,0,0,0,0,0,0
"3090","B003PBYT9Y",0,0,0,0,0,0,1,0,0
"3091","B003RDPYCG",0,0,0,0,0,0,1,0,0
"3092","B003S897UU",0,0,0,0,0,0,0,1,0
"3093","B003TO5MTI",0,0,0,0,0,0,1,0,0
"3094","B003TT03PQ",0,0,0,0,0,1,0,0,0
"3095","B003TTB0GC",0,0,0,0,0,1,0,0,0
"3096","B003TXKSWK",0,0,0,0,0,0,0,1,0
"3097","B003TZ9BE4",0,0,0,0,0,1,0,0,0
"3098","B003U42ZM4",1,0,0,0,0,0,0,0,0
"3099","B003UDBSVE",1,0,0,0,0,0,0,0,0
"3100","B003UDBSVY",1,0,0,0,0,0,0,0,0
"3101","B003UHIHBE",0,0,0,0,0,1,0,0,0
"3102","B003UJLKF2",0,0,0,0,0,1,0,0,0
"3103","B003UXBLG6",0,0,0,0,0,0,1,0,0
"3104","B003V5PPZG",0,0,0,0,0,0,0,1,0
"3105","B003VXFZ6W",0,0,0,0,0,1,0,0,0
"3106","B003WTE886",0,0,1,0,0,0,0,0,0
"3107","B003XX2PD6",1,0,0,0,0,0,0,0,0
"3108","B003Y3J0K6",1,0,0,0,0,0,0,0,0
"3109","B003Y3SQFQ",0,0,0,0,0,1,0,0,0
"3110","B003Y3USS4",0,0,0,0,0,1,0,0,0
"3111","B003Y3XTCQ",0,0,0,0,0,1,0,0,0
"3112","B003Y3XTJO",0,0,0,0,0,1,0,0,0
"3113","B003Y3ZTH4",0,0,0,0,0,1,0,0,0
"3114","B003Y3ZTKG",0,0,0,0,0,1,0,0,0
"3115","B003YK42LQ",1,0,0,0,0,0,0,0,0
"3116","B003YK9IOC",0,0,0,0,0,1,0,0,0
"3117","B003ZZAXDG",0,0,0,0,0,0,0,1,0
"3118","B0040318MC",1,0,0,0,0,0,0,0,0
"3119","B0040T7B2W",1,0,0,0,0,0,0,0,0
"3120","B004124VG2",1,0,0,0,0,0,0,0,0
"3121","B0041WLBEC",0,0,0,0,0,0,1,0,0
"3122","B00420HEF8",0,0,0,0,0,1,0,0,0
"3123","B0042AM4NU",0,0,0,0,0,0,1,0,0
"3124","B00436GNVC",0,0,0,0,0,0,1,0,0
"3125","B0043C3DZU",0,0,0,0,0,0,1,0,0
"3126","B0043ZBIOU",0,0,0,0,0,1,0,0,0
"3127","B0043ZBIQI",0,0,0,0,0,1,0,0,0
"3128","B0043ZDFSW",0,0,0,0,0,1,0,0,0
"3129","B0043ZDU1E",0,0,0,0,0,1,0,0,0
"3130","B0043ZFAIA",0,0,0,0,0,1,0,0,0
"3131","B0044DL9VI",0,0,0,0,0,0,1,0,0
"3132","B0045NHMJU",0,0,0,0,0,1,0,0,0
"3133","B00468AWDW",0,0,0,0,0,1,0,0,0
"3134","B0046JLTBU",0,0,0,0,0,0,0,1,0
"3135","B0046MVVOM",0,0,0,0,0,0,1,0,0
"3136","B0047GL56G",0,0,0,0,0,1,0,0,0
"3137","B0047Z72IC",0,0,0,0,0,0,1,0,0
"3138","B0047ZKGJE",0,0,0,0,0,1,0,0,0
"3139","B0048LDTKK",0,0,0,0,0,0,1,0,0
"3140","B004948NSO",0,0,0,0,0,1,0,0,0
"3141","B0049FGVV4",0,0,0,0,0,1,0,0,0
"3142","B0049JPUCQ",1,0,0,0,0,0,0,0,0
"3143","B0049OSQ0Y",1,0,0,0,0,0,0,0,0
"3144","B004ABYQD2",0,0,0,0,0,1,0,0,0
"3145","B004AC3HMC",0,0,0,0,0,1,0,0,0
"3146","B004AE24HO",1,0,0,0,0,0,0,0,0
"3147","B004BSHAHI",0,0,0,0,0,1,0,0,0
"3148","B004BSWC0I",0,0,1,0,0,0,0,0,0
"3149","B004CIIXBO",0,0,0,0,0,0,1,0,0
"3150","B004CTBWXO",0,0,0,0,0,1,0,0,0
"3151","B004D1GZ2E",0,0,0,0,0,0,1,0,0
"3152","B004DKLVLA",1,0,0,0,0,0,0,0,0
"3153","B004DMAZQK",1,0,0,0,0,0,0,0,0
"3154","B004E0Z4XK",1,0,0,0,0,0,0,0,0
"3155","B004EQCO5U",1,0,0,0,0,0,0,0,0
"3156","B004FJHC2Q",1,0,0,0,0,0,0,0,0
"3157","B004GHNHVW",0,0,0,0,0,0,1,0,0
"3158","B004GXOW6K",0,0,0,0,0,1,0,0,0
"3159","B004IA25RO",0,0,0,0,0,0,0,1,0
"3160","B004ID9KGU",0,0,0,0,0,1,0,0,0
"3161","B004IE274Q",0,0,0,0,0,1,0,0,0
"3162","B004IWHAA4",1,0,0,0,0,0,0,0,0
"3163","B004J4WQ46",1,0,0,0,0,0,0,0,0
"3164","B004K4AUZW",0,0,0,0,0,0,1,0,0
"3165","B004KZ46WY",0,0,0,0,1,0,0,0,0
"3166","B004L49K20",1,0,0,0,0,0,0,0,0
"3167","B004L5D5JI",1,0,0,0,0,0,0,0,0
"3168","B004LDR79O",0,0,0,0,0,0,0,1,0
"3169","B004LFO0HE",0,0,0,0,0,0,0,1,0
"3170","B004LL1HM4",1,0,0,0,0,0,0,0,0
"3171","B004LSJCCE",1,0,0,0,0,0,0,0,0
"3172","B004MSRDSS",1,0,0,0,0,0,0,0,0
"3173","B004NHRGQW",1,0,0,0,0,0,0,0,0
"3174","B004NSULHM",1,0,0,0,0,0,0,0,0
"3175","B004NTMNB8",1,0,0,0,0,0,0,0,0
"3176","B004NYNGTQ",0,0,0,0,0,1,0,0,0
"3177","B004OAPF6Q",1,0,0,0,0,0,0,0,0
"3178","B004P5Z3T4",0,0,0,0,0,1,0,0,0
"3179","B004PNCMTK",0,0,0,0,0,0,1,0,0
"3180","B004PVH8I2",0,0,0,0,0,1,0,0,0
"3181","B004PVMFC6",0,0,0,0,0,1,0,0,0
"3182","B004QSQM72",1,0,0,0,0,0,0,0,0
"3183","B004R0MF0W",0,0,0,0,0,0,0,1,0
"3184","B004RCXUK4",0,0,0,0,0,1,0,0,0
"3185","B004RRVHCC",1,0,0,0,0,0,0,0,0
"3186","B004RZTNUM",1,0,0,0,0,0,0,0,0
"3187","B004S5JBZ8",0,0,0,0,0,1,0,0,0
"3188","B004S5S83Y",0,0,0,0,0,1,0,0,0
"3189","B004SB60OC",0,0,0,0,0,0,1,0,0
"3190","B004UBB3KQ",1,0,0,0,0,0,0,0,0
"3191","B004UBU9DI",0,0,0,0,0,1,0,0,0
"3192","B004VLGQSY",0,0,0,0,0,1,0,0,0
"3193","B004W9CG5W",1,0,0,0,0,0,0,0,0
"3194","B004XE0P5E",1,0,0,0,0,0,0,0,0
"3195","B004XIQDYW",1,0,0,0,0,0,0,0,0
"3196","B004Y6CUKO",1,0,0,0,0,0,0,0,0
"3197","B004YMRRM4",0,0,0,0,0,1,0,0,0
"3198","B004ZEKCRI",1,0,0,0,0,0,0,0,0
"3199","B004ZIH70E",0,0,0,0,0,1,0,0,0
"3200","B004ZQBOXC",0,0,0,0,0,0,1,0,0
"3201","B0050CJNJ2",0,0,1,0,0,0,0,0,0
"3202","B0050N8O7I",0,0,0,0,0,1,0,0,0
"3203","B00518HAQI",1,0,0,0,0,0,0,0,0
"3204","B0051QJ87Y",0,0,0,0,0,1,0,0,0
"3205","B0051QJ9EG",0,0,0,0,0,1,0,0,0
"3206","B0051QK8PU",0,0,0,0,0,1,0,0,0
"3207","B0051QU0M6",0,0,0,0,0,1,0,0,0
"3208","B0053ERWGI",0,0,0,0,0,0,1,0,0
"3209","B0053FP1PQ",1,0,0,0,0,0,0,0,0
"3210","B005636AFU",0,0,0,0,0,1,0,0,0
"3211","B005636AJQ",0,0,0,0,0,1,0,0,0
"3212","B005775NXK",1,0,0,0,0,0,0,0,0
"3213","B0057UVLVK",0,0,0,0,0,1,0,0,0
"3214","B0057UVMG4",0,0,0,0,0,1,0,0,0
"3215","B0059H09DC",0,0,0,0,0,1,0,0,0
"3216","B005AJ8A94",0,0,0,0,0,1,0,0,0
"3217","B005BJ7Y54",1,0,0,0,0,0,0,0,0
"3218","B005D5MA3W",0,0,0,0,0,1,0,0,0
"3219","B005DCAECE",0,0,0,0,0,1,0,0,0
"3220","B005DEVH50",0,0,0,0,0,0,1,0,0
"3221","B005E7ANU6",1,0,0,0,0,0,0,0,0
"3222","B005EHNEDO",1,0,0,0,0,0,0,0,0
"3223","B005ELQVGW",1,0,0,0,0,0,0,0,0
"3224","B005EMNL4G",1,0,0,0,0,0,0,0,0
"3225","B005F1WJ62",0,0,0,0,0,1,0,0,0
"3226","B005F6NA56",1,0,0,0,0,0,0,0,0
"3227","B005GXPSO4",1,0,0,0,0,0,0,0,0
"3228","B005HI7NP0",0,0,0,0,0,0,1,0,0
"3229","B005HWUBUK",0,0,0,0,0,0,1,0,0
"3230","B005I0C4I8",0,0,0,0,0,1,0,0,0
"3231","B005I0DM52",0,0,0,0,0,1,0,0,0
"3232","B005I4UM1K",0,0,0,0,0,0,1,0,0
"3233","B005IKZ2W8",0,0,0,0,0,1,0,0,0
"3234","B005IVUWVS",0,0,0,0,0,1,0,0,0
"3235","B005IXKMNO",0,0,0,0,0,1,0,0,0
"3236","B005LAZOZU",0,0,0,0,0,1,0,0,0
"3237","B005LAZP18",0,0,0,0,0,1,0,0,0
"3238","B005LMEFEY",0,0,0,0,0,1,0,0,0
"3239","B005LMEFQC",0,0,0,0,0,1,0,0,0
"3240","B005LTB1P8",0,0,0,0,0,1,0,0,0
"3241","B005M2UBE6",0,0,0,0,0,1,0,0,0
"3242","B005MVR6CM",1,0,0,0,0,0,0,0,0
"3243","B005NMAX8E",0,0,0,0,0,1,0,0,0
"3244","B005NVXS2I",0,0,0,0,0,1,0,0,0
"3245","B005OBMQAW",0,0,0,0,0,0,1,0,0
"3246","B005QIBP82",0,0,0,0,0,1,0,0,0
"3247","B005QJZ5FA",1,0,0,0,0,0,0,0,0
"3248","B005RVXYMI",0,0,0,0,0,1,0,0,0
"3249","B005T166VC",0,0,0,0,0,1,0,0,0
"3250","B005T18DB8",0,0,0,0,0,1,0,0,0
"3251","B005TD312W",0,0,0,0,0,1,0,0,0
"3252","B005VD8G7A",0,0,0,0,0,1,0,0,0
"3253","B005VPSEVG",0,0,0,0,0,1,0,0,0
"3254","B005W3G2RA",0,0,0,0,0,1,0,0,0
"3255","B005XOPFWQ",0,0,0,0,0,1,0,0,0
"3256","B0060BHDVC",0,0,0,0,0,1,0,0,0
"3257","B0062WV57W",0,0,0,0,0,1,0,0,0
"3258","B0062WV70W",0,0,0,0,0,1,0,0,0
"3259","B0062Y9DCY",1,0,0,0,0,0,0,0,0
"3260","B0067DA11M",0,0,0,0,0,1,0,0,0
"3261","B0067FGYGQ",1,0,0,0,0,0,0,0,0
"3262","B0067LY4WG",0,0,0,1,0,0,0,0,0
"3263","B00689J5PI",0,0,0,0,0,1,0,0,0
"3264","B0068N92P2",0,0,0,0,0,1,0,0,0
"3265","B006AR2D1G",0,0,0,0,0,1,0,0,0
"3266","B006BXTU6A",0,0,0,0,0,1,0,0,0
"3267","B006G8WWAG",0,0,0,0,0,1,0,0,0
"3268","B006GH6HSK",1,0,0,0,0,0,0,0,0
"3269","B006HH5Z8W",1,0,0,0,0,0,0,0,0
"3270","B006HH614O",1,0,0,0,0,0,0,0,0
"3271","B006LQQ1GE",1,0,0,0,0,0,0,0,0
"3272","B006LWT3FO",0,0,0,0,0,1,0,0,0
"3273","B006M4RN3U",1,0,0,0,0,0,0,0,0
"3274","B006M6W0AY",0,0,0,0,0,1,0,0,0
"3275","B006NO03UE",1,0,0,0,0,0,0,0,0
"3276","B006OAB2WK",1,0,0,0,0,0,0,0,0
"3277","B006OAMVQ6",0,0,0,0,0,1,0,0,0
"3278","B006OITIWS",0,0,0,0,0,1,0,0,0
"3279","B006Q77W8Y",0,0,0,0,0,1,0,0,0
"3280","B006UFH4N0",1,0,0,0,0,0,0,0,0
"3281","B006UFH5JS",0,0,1,0,0,0,0,0,0
"3282","B006VE678S",1,0,0,0,0,0,0,0,0
"3283","B006VRG3K2",0,0,0,0,0,1,0,0,0
"3284","B006VRGLZY",0,0,0,0,0,1,0,0,0
"3285","B006WWTJJ8",1,0,0,0,0,0,0,0,0
"3286","B006X9GEW0",0,0,0,0,0,1,0,0,0
"3287","B006ZZANG0",0,0,0,0,0,0,1,0,0
"3288","B0072IVGRY",1,0,0,0,0,0,0,0,0
"3289","B0074EIQQU",1,0,0,0,0,0,0,0,0
"3290","B0074EIQS8",1,0,0,0,0,0,0,0,0
"3291","B0074MZSPO",0,0,0,0,0,0,1,0,0
"3292","B0075MFS9Y",1,0,0,0,0,0,0,0,0
"3293","B0076QWBJY",0,0,0,0,0,1,0,0,0
"3294","B0078ZC5JE",0,0,0,0,0,1,0,0,0
"3295","B007B6VOII",0,0,0,0,0,1,0,0,0
"3296","B007B6VOO2",0,0,0,0,0,1,0,0,0
"3297","B007BZM30M",0,0,0,0,0,1,0,0,0
"3298","B007CKNX28",1,0,0,0,0,0,0,0,0
"3299","B007DIQAXI",1,0,0,0,0,0,0,0,0
"3300","B007EM6FTW",0,0,0,0,0,0,1,0,0
"3301","B007F1Q7HC",1,0,0,0,0,0,0,0,0
"3302","B007FNN9BW",0,0,0,0,0,1,0,0,0
"3303","B007HRXJVG",1,0,0,0,0,0,0,0,0
"3304","B007IPAOJW",1,0,0,0,0,0,0,0,0
"3305","B007JOM5XA",0,0,0,0,0,1,0,0,0
"3306","B007LNJ3YS",1,0,0,0,0,0,0,0,0
"3307","B007M43HPM",0,0,0,0,0,1,0,0,0
"3308","B007M45QRE",0,0,0,0,0,1,0,0,0
"3309","B007MDQW3C",1,0,0,0,0,0,0,0,0
